Year,Country,Region,Crop_Type,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Adaptation_Strategies,Economic_Impact_Million_USD,Affected_by_Climate_Change
1998,Argentina,Northeast,Wheat,15.366869723006307,550.8875304586707,3.89,3.40656540637367,1,84.18,10.01,48.97,54.201261615978595,Organic Farming,822.4923593389411,0
1993,USA,Midwest,Fruits,23.609363590091128,888.7652167429447,19.55,2.132979265839746,10,26.97,48.5,12.32,48.23754624169029,Crop Rotation,397.8794164452573,0
2001,Australia,New South Wales,Cotton,16.981295433717925,627.281049238324,3.42,4.321658745541469,0,62.35,43.08,84.34,79.56178758052269,Drought-resistant Crops,843.7372436055928,0
2013,Canada,Prairies,Soybeans,22.312527748446694,806.0125720375182,29.63,2.4941204430578328,10,59.27,49.01,71.09,59.782410424756065,Water Management,773.7540826220077,0
2005,Australia,Victoria,Barley,20.732884909398887,989.7076783371747,11.97,1.8002184962921883,10,94.03,18.65,13.99,49.21568775108386,Organic Farming,611.3570611968988,0
2018,Brazil,Southeast,Rice,17.86766803206727,851.7643519275014,13.85,2.8490844589948154,8,47.82,16.5,62.3,63.48595194697508,Drought-resistant Crops,661.8770358787635,0
1997,Argentina,Patagonia,Corn,20.311103117371204,681.1962851060193,6.61,2.5118220370244186,10,97.07,42.52,91.36,74.53138634763984,Water Management,617.0447772681658,0
1999,India,Maharashtra,Soybeans,18.094404760051802,799.0832337800709,0.78,4.442412725425358,0,97.14,2.32,31.31,69.50597871321507,Organic Farming,1111.3269898248107,0
2011,USA,South,Vegetables,18.078618138138786,1015.6975889279279,16.02,1.8927511459548956,10,97.41,26.58,69.01,54.48552580169564,Water Management,611.9090516873972,0
2011,Nigeria,North Central,Rice,18.044343391628512,910.7004162779422,19.87,1.9981750997916425,10,12.8,20.44,66.59,45.137183463804305,Organic Farming,403.38842503012694,0
2004,Australia,New South Wales,Wheat,22.211446558108097,916.017877548336,17.56,2.269640196935395,10,18.28,26.72,33.85,58.90709716761468,Drought-resistant Crops,436.3647703858717,0
2001,China,North,Fruits,20.180375199085795,635.4900299414674,6.78,3.2729337619710206,4,33.96,46.72,11.49,56.34620205617278,Organic Farming,643.1477103101347,0
2005,India,Maharashtra,Wheat,14.462356666167654,858.573751583286,8.39,3.859029809678324,2,64.31,4.08,51.64,59.93186743607354,Crop Rotation,751.8915985690068,0
2002,Russia,Central,Barley,24.25955911181554,937.1601104762614,17.78,2.1009186498141657,10,22.65,46.54,15.56,51.11405163136628,Crop Rotation,476.9742350748677,0
2013,Australia,Victoria,Corn,16.164819059610817,1023.6729799559125,11.85,1.9720869391045865,10,38.32,40.85,15.82,64.79475957611085,Water Management,639.5997124859338,0
2016,India,Tamil Nadu,Vegetables,19.33457234200325,644.2796919832948,0.62,3.2772395347935395,2,23.28,26.9,71.62,42.686446335607215,Crop Rotation,857.8140833659318,0
1997,France,Grand Est,Barley,18.620758684510747,900.745050096254,7.16,2.380077515090491,9,74.86,43.28,83.1,63.74761872176475,No Adaptation,672.0002127182361,0
1999,Canada,Quebec,Sugarcane,23.48383287829821,1010.0050023351223,28.88,1.6888714941800487,10,52.31,43.39,70.0,42.544834025831406,Crop Rotation,640.7762539362099,1
2018,Nigeria,North West,Cotton,27.206946693753522,938.1628134215626,29.8,2.1130786115378024,10,47.97,45.99,43.84,48.87067637402582,Organic Farming,384.0683388098268,0
1995,Russia,Siberian,Corn,33.09703664219545,880.0164249894335,24.53,2.5525314476048147,10,74.88,33.27,85.07,68.7033338099405,Crop Rotation,749.9059761786544,0
2024,Brazil,South,Coffee,16.737431477262543,917.9277453361673,10.85,2.3085475410817047,10,93.0,30.97,58.53,60.368104286320836,No Adaptation,430.91574923383394,0
2023,China,North,Rice,25.66737800220258,802.1617653008975,28.12,2.3816990068765587,10,96.34,7.33,60.56,53.84831487056486,No Adaptation,645.4592955715315,0
1991,USA,West,Wheat,24.915809600921214,927.1458753176898,29.69,2.213906449121322,10,56.74,13.79,62.52,51.46875457759354,No Adaptation,652.8886746977365,0
2007,Australia,Queensland,Vegetables,24.616533214223182,783.6715222740257,17.39,2.438670022642141,10,11.25,37.46,1.65,56.59524805473568,Water Management,613.2535715152824,0
2019,Nigeria,North Central,Corn,24.851904174785552,960.59669113175,29.26,2.5671004305149716,10,39.34,38.5,27.81,69.59391358128774,Crop Rotation,605.6678934353183,0
2019,Russia,Northwestern,Soybeans,25.23029750619173,772.0493809403034,9.04,3.271934894844171,6,42.96,25.31,91.44,65.9742325628379,Organic Farming,819.7631075530517,0
2003,USA,West,Vegetables,16.163470897489823,984.3418884160208,18.8,1.7689295508916358,10,46.75,32.63,79.31,48.04569001927027,Crop Rotation,575.9621733852342,0
2018,Canada,British Columbia,Rice,23.084263139458205,846.7234046144229,19.85,2.6329517512108582,10,69.86,33.65,55.6,65.92559771806566,Water Management,639.8939204276202,0
1993,China,South,Soybeans,18.124685454866437,848.0147694735512,8.42,2.4324062391138703,10,57.42,28.97,51.86,62.30919367288249,Organic Farming,623.3894995154258,0
1996,France,Nouvelle-Aquitaine,Soybeans,25.074162269282603,764.7961119268597,15.89,2.4665475288251306,10,96.55,38.91,67.07,62.89166642963473,No Adaptation,398.6922006937015,0
2001,Argentina,Northwest,Soybeans,21.26815614302193,884.406345905292,15.91,2.6112081037707298,10,42.08,32.49,32.86,75.4506509248236,Crop Rotation,639.325125642752,0
1998,Russia,Siberian,Soybeans,21.26489879991538,1085.098648446521,15.41,1.5218208766422543,10,48.33,23.05,64.72,53.13436170650361,Water Management,584.5187424680956,0
2012,Russia,Northwestern,Barley,10.109802884557194,797.9539951392323,7.15,3.287681372498227,3,81.13,40.68,64.86,40.61176046331541,Organic Farming,518.2129256242674,0
2000,Argentina,Patagonia,Wheat,22.08356465672712,1092.3996136945373,7.71,1.1583461884657176,10,58.75,7.44,79.75,43.32905978872627,Drought-resistant Crops,126.22235926542388,0
1995,India,Maharashtra,Sugarcane,15.164696865612203,838.7359505280838,2.41,4.343324726286382,0,76.47,11.6,16.92,68.32031340969469,Drought-resistant Crops,1164.3108163227812,0
2001,Nigeria,South West,Sugarcane,20.17460458791784,821.5021604167825,1.56,4.559806611405165,0,84.67,29.65,59.79,71.59824474452269,No Adaptation,912.4386007396965,0
2003,Argentina,Northeast,Wheat,24.539142381996196,930.7478742142944,24.81,2.3842684902598257,10,36.68,32.63,46.35,61.53396819416559,Water Management,539.9484033176115,0
2019,USA,South,Cotton,23.143857961678563,1227.6030479033307,23.89,0.19311035441909175,10,82.9,39.48,35.31,31.314048685707526,Drought-resistant Crops,271.925413442095,1
2014,Argentina,Patagonia,Sugarcane,22.046151042333108,1014.2111610390164,13.79,1.5529249018332494,10,89.25,41.74,64.15,45.78169371280511,Organic Farming,293.01059354425405,0
2009,Nigeria,North West,Barley,18.81684372996753,821.524199411622,21.25,2.486198334946253,10,72.52,40.58,99.85,64.06370775575083,Organic Farming,619.9261816729169,0
2005,Nigeria,North Central,Rice,23.77222876607527,789.9755851206606,29.74,2.543664656109787,10,62.77,39.15,20.67,56.79618983469211,Organic Farming,624.3561479265537,0
2020,Brazil,Southeast,Vegetables,6.630148439039992,733.5210688750302,6.18,2.473339022090458,10,55.38,21.64,55.34,69.04295312990999,Drought-resistant Crops,630.2971464010914,0
2011,Canada,Prairies,Vegetables,19.5633532205864,889.028754034216,29.4,2.3867580198805936,10,86.42,20.76,33.75,53.50826150033042,Water Management,571.4965007598987,0
2001,Australia,Queensland,Coffee,18.346222492728785,935.3865574120846,3.62,2.743079137338314,6,70.03,49.58,73.55,54.65952570564874,No Adaptation,553.0048800470672,0
2018,Argentina,Patagonia,Soybeans,17.355146527559913,641.326372818286,3.9,2.839527713319072,5,16.69,1.34,2.58,48.042566832283406,No Adaptation,648.60753853969,0
2000,Russia,Volga,Rice,25.100889945332753,908.329824018158,11.98,2.1851405644391795,10,65.92,38.29,14.56,57.665449177187476,Water Management,602.1903276043099,0
2019,USA,South,Wheat,18.985761740122186,982.1045201204863,14.27,2.053143294646807,10,97.42,47.25,36.67,63.249065382155635,No Adaptation,457.11588511130407,0
2009,Nigeria,South East,Wheat,12.903963852108216,828.0742662726109,1.09,3.761694912801933,1,52.5,40.24,22.42,46.58069716457541,No Adaptation,902.6238231232144,0
2014,Australia,New South Wales,Corn,24.31101037364833,1043.7277292636882,13.24,1.744698856116202,10,50.79,21.82,54.34,55.21467086030889,Drought-resistant Crops,588.7982473614421,0
2019,China,North,Vegetables,22.118248266295,833.0416325483482,16.03,2.299194944603177,10,58.17,17.33,34.7,55.048119709152374,Water Management,543.5832070484636,0
2003,France,Provence-Alpes-Cote d’Azur,Fruits,19.134607271929596,812.332917444651,18.55,2.5872740832768737,10,61.43,13.6,36.67,68.2787470909929,Organic Farming,783.7276044128402,0
2016,China,South,Barley,13.798027287620908,885.4731011303977,16.13,2.4514668590408943,10,13.78,21.81,76.04,66.6859893264716,Organic Farming,463.9460118442959,0
2003,USA,Midwest,Corn,18.1245587548562,874.9174630229514,16.68,2.589951767164286,10,27.47,26.07,63.49,68.46256316118956,Water Management,521.6932573033241,0
2016,Nigeria,North West,Rice,26.315187338728293,821.1451859143565,9.04,3.2483878991107122,5,66.07,34.12,35.61,59.00506118778982,Organic Farming,663.4294066391788,0
2021,China,East,Barley,19.066214549860714,789.3929636737961,14.37,2.079119026196425,10,17.85,19.69,15.78,45.310702395451095,Crop Rotation,527.3167546290674,0
2008,Russia,Central,Coffee,24.420483141113206,858.9498482245706,15.26,2.2542103230642367,10,64.96,4.78,7.75,50.70205000024845,Water Management,635.9181071904101,0
2023,Brazil,Southeast,Wheat,17.404198402166223,752.5155368327979,24.67,2.5186265703653494,10,64.81,36.1,92.95,62.232169677431465,Water Management,517.1814031854224,0
2023,China,South,Sugarcane,24.551208741479115,754.700295860374,3.01,3.923206833352696,2,60.87,24.08,25.98,63.62193587216617,Drought-resistant Crops,929.5527724426001,0
2000,Nigeria,South West,Cotton,21.899782147214967,813.059749991717,13.17,2.959936315243385,8,63.14,36.04,37.23,67.77015581203487,No Adaptation,812.3038693451194,0
2023,Australia,New South Wales,Vegetables,23.37928917390836,833.2918360682384,27.89,2.3102479016979776,10,48.81,6.93,71.62,48.9180666672317,Water Management,453.0880267424051,0
1992,Australia,Western Australia,Fruits,17.221285074968904,1120.2996274716472,23.42,1.1521423579193304,10,83.45,2.51,3.44,45.686595490144015,Drought-resistant Crops,321.1803010810379,1
1996,Canada,Prairies,Corn,17.57251016396936,777.447685226716,23.27,2.418575780406127,10,16.44,47.32,30.27,59.041163492600134,Crop Rotation,639.5791804588662,0
2005,Russia,Central,Rice,16.005386887119677,662.4445025232071,2.41,4.33617285001872,0,38.07,38.85,6.59,72.5494804370392,Crop Rotation,974.1013866950539,0
1998,Canada,British Columbia,Sugarcane,18.87546002871376,944.8026992296327,28.92,2.432811790443292,10,68.75,43.35,48.14,70.17142599274473,Water Management,717.5985302510328,0
1997,Canada,British Columbia,Barley,16.287648621103354,971.018326835283,20.36,2.0026282668184643,10,20.09,42.72,46.43,51.94857782936336,Organic Farming,579.7997236485521,0
2023,France,Provence-Alpes-Cote d’Azur,Soybeans,25.116314195438466,875.4157835372655,18.92,2.361986010416301,10,34.45,22.75,95.8,55.14433898140207,Water Management,431.4635569127815,0
2019,Argentina,Northeast,Wheat,17.070954848370768,967.363496529131,26.29,2.1897954756563545,10,93.84,30.8,27.37,57.78344891781553,Drought-resistant Crops,602.0807490552835,0
2010,Canada,Prairies,Corn,21.89695423075656,946.5015109455345,21.51,2.0176846921744276,10,40.94,46.76,12.7,49.90370482504723,Drought-resistant Crops,388.14128391732027,0
2005,Argentina,Northeast,Vegetables,25.61191706815218,1072.445817940706,21.68,1.352013310019889,10,60.72,5.97,15.72,38.34362346971845,Water Management,312.53966724047143,0
2022,Nigeria,North West,Sugarcane,18.919427027893832,877.2499378292412,24.13,2.5068588310312867,10,70.99,24.4,93.14,58.89326264618637,Organic Farming,498.5226317347457,0
2001,India,West Bengal,Cotton,18.71580650976007,868.8739440590706,19.02,2.5095103800482104,10,92.84,33.14,4.8,64.94764924567671,Crop Rotation,629.1356140554185,0
2001,Argentina,Northeast,Cotton,26.93978935458709,756.9180433355438,22.71,2.51181370284823,10,32.59,28.38,29.62,62.522918346091025,Organic Farming,748.4844935533932,0
2004,USA,South,Corn,20.677964051652303,1041.0615376426272,17.11,1.8067300100678592,10,34.84,7.9,73.43,55.70225236614289,Water Management,547.7499294081242,0
2013,Nigeria,South West,Cotton,24.270161102994145,1007.322737987884,16.53,1.8823131263099486,10,81.49,1.26,2.76,53.92905163938881,Organic Farming,316.83525986932466,0
2010,Russia,Central,Coffee,24.993010332991577,873.2326711607117,28.52,2.930395090669883,10,90.75,18.71,83.29,83.93931340444396,Water Management,943.5226760246281,0
1993,USA,South,Cotton,10.977810581141755,872.9223904684001,3.78,3.6863236082222812,4,57.77,17.18,23.22,72.95772627103594,Organic Farming,841.3612023466319,0
2008,Nigeria,South East,Wheat,22.182608396476127,682.3255232584588,6.88,2.8807526567419846,6,90.54,12.93,95.07,52.65742443354092,Water Management,655.9074921896129,0
2017,Australia,Victoria,Wheat,16.56483392698095,864.4626497533169,10.26,2.3985921526257084,10,52.81,42.01,28.24,63.494283559353704,Organic Farming,670.7026087121259,0
2000,Nigeria,South East,Corn,15.194030878982408,672.5610633938485,4.42,2.2025697591541147,10,81.96,46.71,44.96,59.69980837667769,No Adaptation,314.86256606410615,0
2008,Argentina,Pampas,Barley,19.708929920234983,941.4048943699086,29.45,2.2679388976127854,10,49.9,38.76,87.34,53.48125620125507,No Adaptation,766.6193448221834,0
2012,France,Ile-de-France,Corn,22.162345814130497,947.0849846230492,18.95,1.9655762501438312,10,36.0,33.58,67.87,50.59591616125472,No Adaptation,665.4236425771161,0
2022,India,Maharashtra,Soybeans,19.546212700600567,753.6835186086213,13.26,2.8514750769962185,7,92.74,45.68,13.31,56.32531879064129,Organic Farming,734.6963279551148,0
2007,India,Tamil Nadu,Corn,23.136062336554023,944.2661806550644,22.91,2.0715204793278366,10,16.79,32.52,88.31,48.40496826092999,No Adaptation,605.3665281521135,0
2014,Nigeria,South West,Corn,20.361163845608193,826.4375183735073,11.55,2.70742365223614,10,31.52,37.8,48.16,78.28683509201934,No Adaptation,486.296908431381,0
2011,Australia,Western Australia,Sugarcane,17.811068497341868,1084.3336925257909,11.58,1.2461385499202455,10,49.1,9.0,85.56,44.906192595600515,Drought-resistant Crops,307.19382874662034,0
2021,USA,Northeast,Fruits,22.06857435200324,974.9181485151195,16.8,2.060531277227765,10,69.73,1.0,62.91,56.778817455139915,Crop Rotation,345.5600509926024,0
2010,Australia,New South Wales,Wheat,8.680829042396988,798.6238992186705,4.83,3.798579940217862,3,93.19,8.2,34.23,65.14751000895805,No Adaptation,776.5687634425315,0
2011,Russia,Siberian,Vegetables,16.102300090272323,1160.4390107863085,5.46,0.5551938990916501,9,32.32,41.26,42.54,30.0,Water Management,233.83044794911285,0
2009,USA,Northeast,Cotton,17.57013600529321,983.1106338399675,27.73,2.1130625340772244,10,82.1,41.41,21.28,55.84963701931667,No Adaptation,499.5002779862235,0
1996,Argentina,Pampas,Fruits,20.46560711623721,711.9606352794084,3.92,4.2007153828615715,0,74.81,40.95,71.24,61.690640432259215,Water Management,1016.627566013151,0
2024,China,South,Corn,19.275309709255005,919.0541973565125,15.95,2.3622365358811397,10,21.79,23.8,25.08,60.62648123702799,No Adaptation,693.0718934734828,0
2009,India,West Bengal,Sugarcane,19.16504308847545,1024.646887388134,8.05,1.912425286283269,10,71.18,10.65,75.71,63.57644139923302,No Adaptation,522.6412847864988,0
2015,France,Ile-de-France,Cotton,21.311222563100312,1003.9987914595458,23.8,1.9217149121421573,10,32.53,3.38,13.03,50.688010143293425,No Adaptation,399.1589864849525,1
2014,France,Provence-Alpes-Cote d’Azur,Vegetables,20.00634766138166,973.3124780820743,20.27,1.9309696136785761,10,12.89,16.66,37.23,48.88329756960496,No Adaptation,479.4606512416838,0
1995,USA,South,Coffee,13.334079635465194,907.675409371943,4.6,3.977615898924352,0,31.19,33.69,21.25,53.95729738147176,Crop Rotation,986.7486418929248,0
2011,Australia,Victoria,Coffee,23.387554646118545,981.1067016929334,24.63,2.4057078684657447,10,94.85,0.48,51.88,68.06206489499088,Water Management,523.1285324103762,0
1992,Nigeria,South West,Cotton,24.733211946024177,905.708681870901,7.33,2.6597011186437323,10,52.58,5.65,29.82,82.53242968875958,Organic Farming,744.6535501689676,0
2001,India,Tamil Nadu,Vegetables,23.13038625436416,1033.3252582338248,18.95,1.6238330887019794,10,36.02,30.07,73.95,44.96131108560448,No Adaptation,327.8256126107717,0
1999,India,Maharashtra,Vegetables,25.665211681470442,791.296169780112,19.76,2.3485798041649786,10,95.67,20.59,63.4,51.478001622510774,No Adaptation,410.1159508686043,0
2003,Russia,Northwestern,Sugarcane,28.200009946435806,819.7205811274256,9.81,2.821605701416867,8,37.79,6.75,92.56,63.81472883856144,No Adaptation,605.8330803404333,0
2009,Brazil,North,Barley,23.178998880823467,988.7407424381041,17.19,1.893780609591408,10,60.17,30.27,86.98,51.119471110774896,Organic Farming,413.3854545736981,0
2017,Australia,New South Wales,Vegetables,15.801742669246087,938.0082583399798,16.65,1.9689754018759884,10,63.09,12.63,96.01,48.50071449064869,Crop Rotation,558.5964233974954,0
1997,USA,West,Vegetables,19.502572393268764,934.4182162358164,7.57,1.9029938098571542,10,35.9,43.88,2.56,50.167431477605376,Water Management,651.4569276387004,0
1996,Brazil,North,Cotton,15.213482749930602,687.9984860856275,7.34,4.016823896582395,0,38.27,47.18,6.91,50.189427704734044,Water Management,906.534991012907,0
1991,India,Maharashtra,Barley,27.711536444821544,920.0977995376065,28.31,2.4542311477897907,10,58.27,44.07,31.66,60.385231857594505,Drought-resistant Crops,813.7016740750319,0
2000,Canada,Ontario,Sugarcane,15.567719008121534,758.7664672105561,6.27,3.379373334026778,6,97.78,18.79,71.33,72.16532734984732,Crop Rotation,891.6952586490506,0
1997,Nigeria,North West,Sugarcane,22.176629094893837,890.124258834589,15.53,2.63112335612556,10,26.7,13.48,86.02,73.59044019129739,Drought-resistant Crops,548.4425858122213,0
2019,Australia,Victoria,Rice,24.58589165539879,1090.5317559370399,26.45,1.3935787626680582,10,75.84,35.2,42.85,43.0249154948793,Crop Rotation,396.8902396900338,1
